id,clee,nombre_de_la_unidad_economica,codigo_de_la_clase_actividad_scian,latitud,longitud,source_path,source_file,source_folder,layer_type,texto_busqueda,codigo_scian_detectado,palabras_clave_detectadas,categoria_relevancia_ambiental,nota_metodologica,distancia_hidrografia_m,en_buffer_100m,en_buffer_250m,en_buffer_500m,en_buffer_1000m,rango_distancia_hidrografia,categoria_final,estado_auditoria,notas_auditoria,categoria_auditada,categoria_auditada_normalizada,notas_auditoria_audit,region_auditoria
7536382,21132315225000571000000000U9,SE HACE Y SE PEGA BOTON,315225,19.28627505,-98.47044931,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315225000571000000000u9 se hace y se pega boton 315225 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315225,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",139.61930455931002,False,True,True,True,100-250 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
7583401,21132812210000781000000000U4,MAXI CLEAN,812210,19.28058431,-98.44960573,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132812210000781000000000u4 maxi clean 812210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,812210,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",6.479976602325017,True,True,True,True,0-100 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
7583436,21132315229003713000000000U6,FABRICA DE ROPA DE NIÑO COQUETA,315229,19.29981153,-98.47259161,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315229003713000000000u6 fabrica de ropa de nino coqueta 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",285.9295551075817,False,False,True,True,250-500 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
7583600,21132315229003762011000000U3,BODEGA,315223,19.28841024,-98.437236,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315229003762011000000u3 bodega 315223 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315223,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",777.5220834689346,False,False,False,True,500-1000 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
8076933,21132315223000241000000000U4,ROPA PARA UNIFORMES,315223,19.28457558,-98.44164905,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315223000241000000000u4 ropa para uniformes 315223 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315223,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",271.5994973404941,False,False,True,True,250-500 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
8077429,21132812210000981000000000U0,LUCERAMIC,812210,19.28180271,-98.4305507,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132812210000981000000000u0 luceramic 812210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,812210,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",171.31167762625893,False,True,True,True,100-250 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
8120125,21132313320000011000000000U7,LONAS Y TOLDOS G M,313320,19.27700139,-98.43174044,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132313320000011000000000u7 lonas y toldos g m 313320 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,313320,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",365.6508616624721,False,False,True,True,250-500 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
8120474,21132315110000012010000000U8,FABRICA DE CALCETIN,315121,19.26377251,-98.44819341,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315110000012010000000u8 fabrica de calcetin 315121 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315121,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",66.60518328420117,True,True,True,True,0-100 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
8125536,29019812210000291000000000U5,SERVICIO DE PLANCHADO SIN NOMBRE,812210,19.27562368,-98.39046866,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,29019812210000291000000000u5 servicio de planchado sin nombre 812210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,812210,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",953.5495531668407,False,False,False,True,500-1000 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
8125956,29019812210000301100000000U2,PLANCHADURIA Y OJAL DE BOTELLA,812210,19.28138162,-98.39798726,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,29019812210000301100000000u2 planchaduria y ojal de botella 812210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,812210,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",407.3914405662729,False,False,True,True,250-500 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
8125963,29019812210000341000000000U8,PLANCHADURIA SIN NOMBRE,812210,19.27889584,-98.39621243,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,29019812210000341000000000u8 planchaduria sin nombre 812210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,812210,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",123.97929991706916,False,True,True,True,100-250 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
8126015,29019812210000352001000000U5,PLANCHADURIA SIN NOMBRE,812210,19.27958514,-98.39329875,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,29019812210000352001000000u5 planchaduria sin nombre 812210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,812210,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",321.6692433909462,False,False,True,True,250-500 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
8126354,29019313310000052000000000U3,PROCESOS EL GATO,313310,19.28252885,-98.39486495,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,29019313310000052000000000u3 procesos el gato 313310 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,313310,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",264.07814754042977,False,False,True,True,250-500 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
8559241,21132314120000061000000000U5,LA CASA DE TOÑA REPARACION DE ROPA,314120,19.30153574,-98.45542771,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132314120000061000000000u5 la casa de tona reparacion de ropa 314120 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,314120,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",262.9171918916888,False,False,True,True,250-500 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
9647097,21132315229004321000000000U7,CORTE DE TELA SIN NOMBRE,315229,19.28704514,-98.45130947,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315229004321000000000u7 corte de tela sin nombre 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",298.65237003204356,False,False,True,True,250-500 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
9726139,21132812210001241000000000U8,LAVA EXPRESS,812210,19.27734833,-98.43350453,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132812210001241000000000u8 lava express 812210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,812210,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",188.25827730028274,False,True,True,True,100-250 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
9936813,21132315223000591000000000U2,COSTURERO SIN NOMBRE,315229,19.27994817,-98.41655241,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315223000591000000000u2 costurero sin nombre 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",425.95855083155493,False,False,True,True,250-500 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
9957793,29019812210000501000000000U7,SERVICIO DE PLANCHADO SIN NOMBRE,812210,19.27964248,-98.39519043,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,29019812210000501000000000u7 servicio de planchado sin nombre 812210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,812210,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",628.9254923677207,False,False,False,True,500-1000 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
10017062,21132315223000581000000000U3,COSTUREROS A TERCEROS SIN NOMBRE,315229,19.28203879,-98.41452531,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315223000581000000000u3 costureros a terceros sin nombre 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",696.5530754229948,False,False,False,True,500-1000 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
10026284,21132315229004651000000000U7,COSTURERO A TERCEROS SIN NOMBRE,315229,19.28192856,-98.41596898,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315229004651000000000u7 costurero a terceros sin nombre 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",269.7983596772285,False,False,True,True,250-500 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
10077720,21132315223000351000000000U1,COSTURERO JOSE DOMINGUEZ RODRIGUEZ,315225,19.28129935,-98.41506592,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315223000351000000000u1 costurero jose dominguez rodriguez 315225 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315225,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",661.8902861507908,False,False,False,True,500-1000 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
10106749,21132315223000661000000000U3,COSTURERO A TERCEROS SIN NOMBRE,315225,19.28143117,-98.41500099,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315223000661000000000u3 costurero a terceros sin nombre 315225 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315225,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",545.2795771258562,False,False,False,True,500-1000 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
10526395,21132315225000841000000000U6,COSTURERIA SIN NOMBRE,315225,19.28209259,-98.42062388,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315225000841000000000u6 costureria sin nombre 315225 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315225,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",331.2759603610203,False,False,True,True,250-500 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
10796420,21132315225000861000000000U4,REPARACION DE ROPA,315225,19.2914941,-98.43343657,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315225000861000000000u4 reparacion de ropa 315225 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315225,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",189.11532419453764,False,True,True,True,100-250 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
10855322,21132315225000781000000000U4,COSTURERIA SIN NOMBRE,315225,19.27860593,-98.42029285,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315225000781000000000u4 costureria sin nombre 315225 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315225,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",47.51589627276338,True,True,True,True,0-100 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
10859241,21132812210001181000000000U6,LA BURBUJITA,812210,19.27271438,-98.4591741,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132812210001181000000000u6 la burbujita 812210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,812210,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",141.70118314461334,False,True,True,True,100-250 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
10879045,21132314912000041000000000U7,LONAS GALI,314912,19.27734833,-98.43350453,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132314912000041000000000u7 lonas gali 314912 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,314912,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",487.32314272783555,False,False,True,True,250-500 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
10893825,21132315229004601000000000U2,COSTURERO A TERCEROS SIN NOMBRE,315229,19.28141335,-98.41488651,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315229004601000000000u2 costurero a terceros sin nombre 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",67.64718883838799,True,True,True,True,0-100 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
10936997,29019315229001121000000000U5,ARMADO DE BLUSA PARA DAMA,315229,19.27170883,-98.38265058,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,29019315229001121000000000u5 armado de blusa para dama 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",294.5121438774089,False,False,True,True,250-500 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
10961007,29019315229001201000000000U5,MC BROTRERS,315229,19.29255063,-98.39886687,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,29019315229001201000000000u5 mc brotrers 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",729.1045369611293,False,False,False,True,500-1000 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
11202038,21132812210001421000000000U6,TRAPITOS AL SOL,812210,19.28497891,-98.44301781,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132812210001421000000000u6 trapitos al sol 812210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,812210,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",192.9309574894128,False,True,True,True,100-250 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
11233532,21132812210001401000000000U8,AMOR CUCHI,812210,19.28770216,-98.43172872,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132812210001401000000000u8 amor cuchi 812210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,812210,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",757.1612689489868,False,False,False,True,500-1000 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
11347848,21132315229005061000000000U8,ATELIER DESING,315229,19.28381986,-98.43469131,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315229005061000000000u8 atelier desing 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",281.0820454261957,False,False,True,True,250-500 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
11372159,21132315225000891000000000U1,COSTURERIA SIN NOMBRE,315225,19.28296385,-98.41758255,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315225000891000000000u1 costureria sin nombre 315225 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315225,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",229.23460398832592,False,True,True,True,100-250 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
11372930,21132314120000171000000000U2,CREACIONES GAROS,314120,19.27400062,-98.45744681,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132314120000171000000000u2 creaciones garos 314120 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,314120,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",453.61837478581526,False,False,True,True,250-500 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
11464962,21132315225000801000000000U0,COSTURERIA SIN NOMBRE,315225,19.2787902,-98.42084443,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315225000801000000000u0 costureria sin nombre 315225 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315225,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",417.54638661105383,False,False,True,True,250-500 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
11663310,21132315225000871000000000U3,COSTURERIA SIN NOMBRE,315225,19.28398198,-98.41622241,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315225000871000000000u3 costureria sin nombre 315225 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315225,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",291.3170417754029,False,False,True,True,250-500 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
11816167,29019812210000542000000000U1,PLANCHADURIA SIN NOMBRE,812210,19.27877683,-98.3935709,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,29019812210000542000000000u1 planchaduria sin nombre 812210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,812210,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",98.37510921040301,True,True,True,True,0-100 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
12317062,29015812210000161000053895S8,LAVARTEX TLAXCALA,812210,19.31148051,-98.39160091,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,29015812210000161000053895s8 lavartex tlaxcala 812210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,812210,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",128.3464403622314,False,True,True,True,100-250 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
11696705,29019313310000071000000000U3,ARMADO DE ROPA PARA DAMA SIN NOMBRE,315229,19.27192344,-98.38132896,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,29019313310000071000000000u3 armado de ropa para dama sin nombre 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",438.69080324413306,False,False,True,True,250-500 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
3326133,21074315229001451000000000U9,DESEBRADO DE BLUSA SIN NOMBRE,315229,19.2125903,-98.38502297,data\raw\agebs\xalmimilulco\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\xalmimilulco,denue,21074315229001451000000000u9 desebrado de blusa sin nombre 315229 data\raw\agebs\xalmimilulco\inegi_denue_.shp inegi_denue_.shp agebs\xalmimilulco denue,315229,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",318.9127687124768,False,False,True,True,250-500 m,pendiente_auditoria,pendiente_auditoria,,,,,xalmimilulco
3427871,21074812210000202021000000U5,PEGADO DE PRESILLA SIN NOMBRE,315123,19.21221675,-98.38532579,data\raw\agebs\xalmimilulco\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\xalmimilulco,denue,21074812210000202021000000u5 pegado de presilla sin nombre 315123 data\raw\agebs\xalmimilulco\inegi_denue_.shp inegi_denue_.shp agebs\xalmimilulco denue,315123,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",603.9602257941615,False,False,False,True,500-1000 m,pendiente_auditoria,pendiente_auditoria,,,,,xalmimilulco
3428329,21074812210000243010000000U9,POLIPROCESO,313310,19.21009567,-98.37624609,data\raw\agebs\xalmimilulco\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\xalmimilulco,denue,21074812210000243010000000u9 poliproceso 313310 data\raw\agebs\xalmimilulco\inegi_denue_.shp inegi_denue_.shp agebs\xalmimilulco denue,313310,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",1172.2966924090542,False,False,False,False,>1000 m,pendiente_auditoria,pendiente_auditoria,,,,,xalmimilulco
3538483,21074315229001255003000000U4,HERA APPAREL,315229,19.19542489,-98.38726817,data\raw\agebs\xalmimilulco\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\xalmimilulco,denue,21074315229001255003000000u4 hera apparel 315229 data\raw\agebs\xalmimilulco\inegi_denue_.shp inegi_denue_.shp agebs\xalmimilulco denue,315229,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",114.44913156823104,False,True,True,True,100-250 m,pendiente_auditoria,pendiente_auditoria,,,,,xalmimilulco
6378259,21074313320000017000000000U8,AUNDE MEXICO,313320,19.21664171,-98.41318695,data\raw\agebs\xalmimilulco\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\xalmimilulco,denue,21074313320000017000000000u8 aunde mexico 313320 data\raw\agebs\xalmimilulco\inegi_denue_.shp inegi_denue_.shp agebs\xalmimilulco denue,313320,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",1060.8624928779982,False,False,False,False,>1000 m,pendiente_auditoria,pendiente_auditoria,,,,,xalmimilulco
6379033,21074313112000046000000000U8,ESPINTEX,313112,19.20632358,-98.41085379,data\raw\agebs\xalmimilulco\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\xalmimilulco,denue,21074313112000046000000000u8 espintex 313112 data\raw\agebs\xalmimilulco\inegi_denue_.shp inegi_denue_.shp agebs\xalmimilulco denue,313112,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",593.4966910621499,False,False,False,True,500-1000 m,pendiente_auditoria,pendiente_auditoria,,,,,xalmimilulco
