cluster,rasgo,n,conteo,prevalencia_cluster,prevalencia_global,diferencia_pp,lift,log2_lift,odds_ratio,IC95,p_fisher,p_BH,estado_celda
CLUSTER_018,actividad_acabado_textil,32,0,0.0,0.0084788029925187,-0.8478802992518699,0.0,,0.0,"[0.106, 29.3]",1.0,1.0,NO_SOBRERREPRESENTADO
CLUSTER_018,actividad_confeccion,32,13,0.40625,0.3895261845386533,1.6723815461346598,1.0429337387964148,0.0606475013413954,1.0729163127314736,"[0.541, 2.18]",0.8570588496179796,1.0,FILTRADO_POR_CRITERIO
CLUSTER_018,actividad_fabricacion_telas,32,0,0.0,0.0386533665835411,-3.86533665835411,0.0,,0.0,"[0.0231, 6.21]",0.6344450908023093,0.8816375019289009,NO_SOBRERREPRESENTADO
CLUSTER_018,actividad_tejido_hilado,32,0,0.0,0.0895261845386533,-8.95261845386533,0.0,,0.0,"[0.00946, 2.53]",0.1100635415104051,0.235260819978491,NO_SOBRERREPRESENTADO
CLUSTER_018,actividad_bordado_deshilado,32,3,0.09375,0.0446384039900249,4.9111596009975,2.100209497206704,1.0705332447991824,2.234717868338558,"[0.835, 7.82]",0.169518405538821,0.3294050834902089,FILTRADO_POR_CRITERIO
CLUSTER_018,senal_pantalon,32,0,0.0,0.0366583541147132,-3.66583541147132,0.0,,0.0,"[0.0244, 6.56]",0.6302080797485068,0.8816375019289009,NO_SOBRERREPRESENTADO
CLUSTER_018,senal_mezclilla_o_pantalon,32,0,0.0,0.0456359102244389,-4.56359102244389,0.0,,0.0,"[0.0194, 5.22]",0.4004445778453727,0.6543846810980979,NO_SOBRERREPRESENTADO
CLUSTER_019,textil,100,39,0.39,0.2483790523690773,14.16209476309227,1.5701807228915663,0.6509306183617254,1.9728146359011252,"[1.32, 2.97]",0.0014608203936725,0.0046691642489347,SOBRERREPRESENTADO
CLUSTER_019,mezclilla,100,1,0.01,0.0184538653366583,-0.8453865336658299,0.5418918918918919,-0.8839230340613918,0.5309256953092569,"[0.154, 4.01]",1.0,1.0,NO_SOBRERREPRESENTADO
CLUSTER_019,humedo_explicito,100,1,0.01,0.0922693266832917,-8.226932668329171,0.1083783783783783,-3.2058511289487543,0.0969313733541375,"[0.0287, 0.727]",0.0012550113098364,0.0040877511234671,NO_SOBRERREPRESENTADO
CLUSTER_019,lavado_generico,100,8,0.08,0.2992518703241895,-21.92518703241895,0.2673333333333333,-1.903288358928323,0.1982783775897286,"[0.103, 0.424]",1.0404408910263144e-07,5.391375526227266e-07,NO_SOBRERREPRESENTADO
CLUSTER_019,produccion,100,35,0.35,0.1219451371571072,22.80548628428927,2.870143149284253,1.5211226935602906,4.098949508641138,"[2.71, 6.27]",1.7418478080283541e-09,9.928532505761616e-09,SOBRERREPRESENTADO
CLUSTER_019,maquila,100,44,0.44,0.1468827930174563,29.311720698254362,2.9955857385398983,1.5828381263743945,4.85124508519004,"[3.25, 7.27]",7.980389675097186e-13,6.0650961530738616e-12,SOBRERREPRESENTADO
CLUSTER_019,proceso_seco_explicito,100,23,0.23,0.1605985037406483,6.9401496259351605,1.4321428571428572,0.5181754095099539,1.582010582010582,"[1, 2.57]",0.0713238263673609,0.1693940876224823,FILTRADO_POR_CRITERIO
CLUSTER_019,scian_textil,100,91,0.91,0.6044887780548629,30.55112219451371,1.5054042904290428,0.5901509882933031,6.834643044244416,"[3.33, 12.7]",5.6508365571548395e-12,3.865172205093911e-11,SOBRERREPRESENTADO
CLUSTER_019,scian_acabado_humedo,100,0,0.0,0.0084788029925187,-0.8478802992518699,0.0,,0.0,"[0.034, 9.18]",1.0,1.0,NO_SOBRERREPRESENTADO
CLUSTER_019,scian_lavanderia,100,9,0.09,0.3955112219451371,-30.55112219451371,0.2275535939470365,-2.1357217226941083,0.1463134202512769,"[0.0785, 0.3]",5.6508365571548395e-12,3.865172205093911e-11,NO_SOBRERREPRESENTADO
CLUSTER_019,actividad_lavanderia_tintoreria,100,9,0.09,0.3955112219451371,-30.55112219451371,0.2275535939470365,-2.1357217226941083,0.1463134202512769,"[0.0785, 0.3]",5.6508365571548395e-12,3.865172205093911e-11,NO_SOBRERREPRESENTADO
CLUSTER_019,actividad_acabado_textil,100,0,0.0,0.0084788029925187,-0.8478802992518699,0.0,,0.0,"[0.034, 9.18]",1.0,1.0,NO_SOBRERREPRESENTADO
CLUSTER_019,actividad_confeccion,100,76,0.76,0.3895261845386533,37.04738154613466,1.951088348271447,0.9642791068691642,5.165545087483176,"[3.22, 8.06]",4.4471433544085065e-14,3.6212453028754983e-13,SOBRERREPRESENTADO
CLUSTER_019,actividad_fabricacion_telas,100,2,0.02,0.0386533665835411,-1.8653366583541098,0.5174193548387097,-0.9505940737066796,0.5011337868480725,"[0.175, 2.2]",0.4376228483399282,0.6897097425449561,NO_SOBRERREPRESENTADO
CLUSTER_019,actividad_tejido_hilado,100,4,0.04,0.0895261845386533,-4.95261845386533,0.4467966573816156,-1.1623097022554931,0.4172535211267605,"[0.18, 1.21]",0.1067784674333962,0.2311280750773512,NO_SOBRERREPRESENTADO
CLUSTER_019,actividad_bordado_deshilado,100,10,0.1,0.0446384039900249,5.5361596009975,2.240223463687151,1.1636426491906642,2.4595660749506902,"[1.33, 4.94]",0.012904827799534,0.0358817163206557,SOBRERREPRESENTADO
CLUSTER_019,senal_pantalon,100,0,0.0,0.0366583541147132,-3.66583541147132,0.0,,0.0,"[0.00785, 2.05]",0.0518683794539136,0.1285433751683947,NO_SOBRERREPRESENTADO
CLUSTER_019,senal_mezclilla_o_pantalon,100,1,0.01,0.0456359102244389,-3.5635910224438896,0.2191256830601093,-2.1901695067164844,0.2069042069042069,"[0.061, 1.56]",0.0895173814182246,0.2027479764571709,NO_SOBRERREPRESENTADO
CLUSTER_020,textil,1997,285,0.1427140711066599,0.2483790523690773,-10.56649812624173,0.5745817521462917,-0.7994159191176669,0.3048473914586537,"[0.261, 0.356]",6.404933430869194e-55,1.82540602779772e-53,NO_SOBRERREPRESENTADO
CLUSTER_020,mezclilla,1997,3,0.0015022533800701,0.0184538653366583,-1.69516119565882,0.0814058926227178,-3.618722961009484,0.0411516238857417,"[0.0163, 0.14]",4.1617186577900015e-18,3.55826945241045e-17,NO_SOBRERREPRESENTADO
CLUSTER_020,humedo_explicito,1997,313,0.1567351026539809,0.0922693266832917,6.44657759706892,1.6986696260607126,0.7644052903146162,6.378172271533942,"[4.74, 8.45]",1.6040656242068404e-48,3.9185031677052807e-47,SOBRERREPRESENTADO
CLUSTER_020,lavado_generico,1997,871,0.4361542313470205,0.2992518703241895,13.690236102283098,1.4574820564179602,0.5434781220012938,3.959368774530711,"[3.41, 4.58]",2.9980070992486638e-81,1.1392426977144924e-79,SOBRERREPRESENTADO
CLUSTER_020,produccion,1997,169,0.0846269404106159,0.1219451371571072,-3.7318196746491297,0.6939755236126174,-0.5270433147717392,0.4891223331509847,"[0.402, 0.597]",4.707487137776863e-13,3.659001366181107e-12,NO_SOBRERREPRESENTADO
CLUSTER_020,maquila,1997,43,0.0215322984476715,0.1468827930174563,-12.53504945697848,0.1465951048814308,-2.7700911652300526,0.059126390497936,"[0.0436, 0.082]",2.388308420123547e-127,1.6336029593645058e-125,NO_SOBRERREPRESENTADO
CLUSTER_020,proceso_seco_explicito,1997,169,0.0846269404106159,0.1605985037406483,-7.597156333003239,0.5269472531779035,-0.9242695379341228,0.2993458482091443,"[0.249, 0.362]",4.488565547000543e-40,7.309949605115168e-39,NO_SOBRERREPRESENTADO
CLUSTER_020,scian_textil,1997,812,0.4066099148723084,0.6044887780548629,-19.787886318255442,0.6726508905272099,-0.5720701623894646,0.1704578530221649,"[0.148, 0.197]",1.9160448123396677e-148,2.184291086067221e-146,NO_SOBRERREPRESENTADO
CLUSTER_020,scian_acabado_humedo,1997,20,0.0100150225338007,0.0084788029925187,0.15362195412819002,1.1811835400159063,0.2402331575353331,1.44446853096322,"[0.728, 2.81]",0.3066700270363831,0.5406244806517682,FILTRADO_POR_CRITERIO
CLUSTER_020,scian_lavanderia,1997,1185,0.5933900851276915,0.3955112219451371,19.787886318255428,1.500311627592713,0.585262191979953,5.866552829748289,"[5.09, 6.75]",1.9160448123396677e-148,2.184291086067221e-146,SOBRERREPRESENTADO
CLUSTER_020,actividad_lavanderia_tintoreria,1997,1185,0.5933900851276915,0.3955112219451371,19.787886318255428,1.500311627592713,0.585262191979953,5.866552829748289,"[5.09, 6.75]",1.9160448123396677e-148,2.184291086067221e-146,SOBRERREPRESENTADO
CLUSTER_020,actividad_acabado_textil,1997,20,0.0100150225338007,0.0084788029925187,0.15362195412819002,1.1811835400159063,0.2402331575353331,1.44446853096322,"[0.728, 2.81]",0.3066700270363831,0.5406244806517682,FILTRADO_POR_CRITERIO
CLUSTER_020,actividad_confeccion,1997,417,0.2088132198297446,0.3895261845386533,-18.07129647089087,0.5360697897037618,-0.8995072607990054,0.2000751755016306,"[0.174, 0.23]",4.433347447601263e-124,2.5270080451327194e-122,NO_SOBRERREPRESENTADO
CLUSTER_020,actividad_fabricacion_telas,1997,106,0.0530796194291437,0.0386533665835411,1.44262528456025,1.373221122005589,0.4575639531872716,2.246775812387356,"[1.59, 3.15]",2.3867751721333686e-06,1.13371820676335e-05,SOBRERREPRESENTADO
CLUSTER_020,actividad_tejido_hilado,1997,116,0.058087130696044,0.0895261845386533,-3.1439053842609304,0.6488283957970381,-0.6240911347971693,0.4491963166427104,"[0.358, 0.567]",3.001128834129241e-12,2.2312740462439134e-11,NO_SOBRERREPRESENTADO
CLUSTER_020,actividad_bordado_deshilado,1997,74,0.0370555833750625,0.0446384039900249,-0.75828206149623,0.8301278733743073,-0.2685945077369965,0.6992645420102518,"[0.517, 0.949]",0.0217400366052486,0.0571930193768849,NO_SOBRERREPRESENTADO
CLUSTER_020,senal_pantalon,1997,1,0.00050075112669,0.0366583541147132,-3.61576029880231,0.0136599457008642,-6.193904440938055,0.0064066489142668,"[0.00191, 0.0479]",1.3166299502645098e-43,2.8142965186903898e-42,NO_SOBRERREPRESENTADO
CLUSTER_020,senal_mezclilla_o_pantalon,1997,4,0.0020030045067601,0.0456359102244389,-4.3632905717678705,0.0438909730716293,-4.509931934385732,0.0205635926861333,"[0.00903, 0.0589]",1.8010931555774008e-49,4.7382604554420855e-48,NO_SOBRERREPRESENTADO
CLUSTER_021,textil,31,1,0.032258064516129,0.2483790523690773,-21.61209878529482,0.1298743360538929,-2.9448117211126736,0.099966499162479,"[0.0286, 0.761]",0.0027191538048034,0.0082409835320613,NO_SOBRERREPRESENTADO
CLUSTER_021,mezclilla,31,0,0.0,0.0184538653366583,-1.8453865336658297,0.0,,0.0,"[0.0504, 13.7]",1.0,1.0,NO_SOBRERREPRESENTADO
CLUSTER_021,humedo_explicito,31,2,0.064516129032258,0.0922693266832917,-2.77531976510337,0.6992153443766347,-0.5161912495609047,0.6767241379310345,"[0.227, 3.03]",1.0,1.0,NO_SOBRERREPRESENTADO
CLUSTER_021,lavado_generico,31,12,0.3870967741935484,0.2992518703241895,8.784490386935879,1.293548387096774,0.3713340211806826,1.483785220627326,"[0.738, 3.07]",0.3246153098922838,0.5693253127341593,FILTRADO_POR_CRITERIO
CLUSTER_021,produccion,31,2,0.064516129032258,0.1219451371571072,-5.74290081248491,0.5290586450293555,-0.9185004439968264,0.4945124973447568,"[0.166, 2.22]",0.5771581896361992,0.8508107795499145,NO_SOBRERREPRESENTADO
CLUSTER_021,maquila,31,1,0.032258064516129,0.1468827930174563,-11.462472850132729,0.2196177227668547,-2.186933612875053,0.1922335600907029,"[0.0549, 1.46]",0.0751219246450054,0.1771841257144266,NO_SOBRERREPRESENTADO
CLUSTER_021,proceso_seco_explicito,31,0,0.0,0.1605985037406483,-16.05985037406483,0.0,,0.0,"[0.00502, 1.34]",0.0062539028793144,0.0181219782028885,NO_SOBRERREPRESENTADO
CLUSTER_021,scian_textil,31,18,0.5806451612903226,0.6044887780548629,-2.38436167645402,0.960555732992654,-0.0580587710752311,0.9052369077306732,"[0.443, 1.81]",0.8542765153321354,1.0,NO_SOBRERREPRESENTADO
CLUSTER_021,scian_acabado_humedo,31,0,0.0,0.0084788029925187,-0.8478802992518699,0.0,,0.0,"[0.109, 30.3]",1.0,1.0,NO_SOBRERREPRESENTADO
CLUSTER_021,scian_lavanderia,31,13,0.4193548387096774,0.3955112219451371,2.38436167645402,1.0602855631940773,0.0844528733925212,1.1046831955922864,"[0.552, 2.26]",0.8542765153321354,1.0,FILTRADO_POR_CRITERIO
CLUSTER_021,actividad_lavanderia_tintoreria,31,13,0.4193548387096774,0.3955112219451371,2.38436167645402,1.0602855631940773,0.0844528733925212,1.1046831955922864,"[0.552, 2.26]",0.8542765153321354,1.0,FILTRADO_POR_CRITERIO
CLUSTER_021,actividad_acabado_textil,31,0,0.0,0.0084788029925187,-0.8478802992518699,0.0,,0.0,"[0.109, 30.3]",1.0,1.0,NO_SOBRERREPRESENTADO
CLUSTER_021,actividad_confeccion,31,8,0.2580645161290322,0.3895261845386533,-13.14616684096211,0.6625087770021891,-0.5939885271865718,0.5427788036483688,"[0.257, 1.24]",0.1432981102833666,0.2899878918160438,NO_SOBRERREPRESENTADO
CLUSTER_021,actividad_fabricacion_telas,31,3,0.0967741935483871,0.0386533665835411,5.81208269648459,2.5036420395421435,1.324028306402326,2.6976033834586466,"[1, 9.46]",0.1159362048723871,0.2432526507138428,FILTRADO_POR_CRITERIO
CLUSTER_021,actividad_tejido_hilado,31,2,0.064516129032258,0.0895261845386533,-2.50100555063953,0.7206397699703477,-0.4726498228676439,0.6997005698831257,"[0.235, 3.14]",1.0,1.0,NO_SOBRERREPRESENTADO
CLUSTER_021,actividad_bordado_deshilado,31,1,0.032258064516129,0.0446384039900249,-1.23803394738959,0.7226527302216615,-0.468625566308849,0.7117977528089887,"[0.202, 5.43]",1.0,1.0,NO_SOBRERREPRESENTADO
CLUSTER_021,senal_pantalon,31,0,0.0,0.0366583541147132,-3.66583541147132,0.0,,0.0,"[0.0251, 6.77]",0.6281187746942551,0.8816375019289009,NO_SOBRERREPRESENTADO
CLUSTER_021,senal_mezclilla_o_pantalon,31,0,0.0,0.0456359102244389,-4.56359102244389,0.0,,0.0,"[0.02, 5.39]",0.3997759234616639,0.6543846810980979,NO_SOBRERREPRESENTADO
RUIDO_DISPERSO,textil,578,171,0.2958477508650519,0.2483790523690773,4.74686984959745,1.1911139367157209,0.2523114216594205,1.3276658476658476,"[1.09, 1.62]",0.0049385661480216,0.014560255367443,FILTRADO_POR_CRITERIO
RUIDO_DISPERSO,mezclilla,578,2,0.0034602076124567,0.0184538653366583,-1.4993657724201601,0.1875058449452913,-2.414992526787346,0.162037037037037,"[0.0568, 0.711]",0.001312731546947,0.0042354168778856,NO_SOBRERREPRESENTADO
RUIDO_DISPERSO,humedo_explicito,578,30,0.0519031141868512,0.0922693266832917,-4.03662124964405,0.562517534835874,-0.8300300260661897,0.4978531558608845,"[0.345, 0.74]",0.0001765231581935,0.0006634167044198,NO_SOBRERREPRESENTADO
RUIDO_DISPERSO,lavado_generico,578,159,0.2750865051903114,0.2992518703241895,-2.4165365133878103,0.9192474048442906,-0.1214748963699218,0.87158941627176,"[0.717, 1.06]",0.1849562950275322,0.3573731802226894,NO_SOBRERREPRESENTADO
RUIDO_DISPERSO,produccion,578,78,0.1349480968858131,0.1219451371571072,1.3002959728705898,1.1066295879593269,0.1461724027516187,1.1466569343065691,"[0.889, 1.49]",0.302942815560398,0.539616890216959,FILTRADO_POR_CRITERIO
RUIDO_DISPERSO,maquila,578,86,0.1487889273356401,0.1468827930174563,0.19061343181836998,1.0129772472256655,0.0186017697132411,1.0178522361764373,"[0.798, 1.31]",0.8989331847240496,1.0,FILTRADO_POR_CRITERIO
RUIDO_DISPERSO,proceso_seco_explicito,578,132,0.2283737024221453,0.1605985037406483,6.77751986814969,1.422016376883234,0.5079380800854403,1.687920403587444,"[1.36, 2.1]",3.993530237590574e-06,1.870941563364351e-05,SOBRERREPRESENTADO
RUIDO_DISPERSO,scian_textil,578,385,0.6660899653979239,0.6044887780548629,6.16011873430609,1.1019062546393046,0.1400014909509163,1.362816274359828,"[1.13, 1.64]",0.0010856061918595,0.0035699742078458,FILTRADO_POR_CRITERIO
RUIDO_DISPERSO,scian_acabado_humedo,578,4,0.0069204152249134,0.0084788029925187,-0.15583877676052,0.8162019132912681,-0.2930020024087355,0.7902439024390244,"[0.323, 2.36]",0.8094883618928228,1.0,NO_SOBRERREPRESENTADO
RUIDO_DISPERSO,scian_lavanderia,578,193,0.3339100346020761,0.3955112219451371,-6.1601187343061,0.8442492047631307,-0.2442591795942941,0.7337746245140359,"[0.61, 0.884]",0.0010856061918595,0.0035699742078458,NO_SOBRERREPRESENTADO
RUIDO_DISPERSO,actividad_lavanderia_tintoreria,578,193,0.3339100346020761,0.3955112219451371,-6.1601187343061,0.8442492047631307,-0.2442591795942941,0.7337746245140359,"[0.61, 0.884]",0.0010856061918595,0.0035699742078458,NO_SOBRERREPRESENTADO
RUIDO_DISPERSO,actividad_acabado_textil,578,4,0.0069204152249134,0.0084788029925187,-0.15583877676052,0.8162019132912681,-0.2930020024087355,0.7902439024390244,"[0.323, 2.36]",0.8094883618928228,1.0,NO_SOBRERREPRESENTADO
RUIDO_DISPERSO,actividad_confeccion,578,237,0.4100346020761246,0.3895261845386533,2.05084175374712,1.0526496506563765,0.0740253495978838,1.1052044486250208,"[0.924, 1.32]",0.2890088214852734,0.5202158786734922,FILTRADO_POR_CRITERIO
RUIDO_DISPERSO,actividad_fabricacion_telas,578,24,0.0415224913494809,0.0386533665835411,0.28691247659398,1.074227034267217,0.1032989342885224,1.0916306115137653,"[0.714, 1.72]",0.7260631467724687,0.9737788086124874,FILTRADO_POR_CRITERIO
RUIDO_DISPERSO,actividad_tejido_hilado,578,48,0.0830449826989619,0.0895261845386533,-0.6481201839691401,0.9276055170552572,-0.1084166942602913,0.9088636777285688,"[0.668, 1.26]",0.6364422064020803,0.8816375019289009,NO_SOBRERREPRESENTADO
RUIDO_DISPERSO,actividad_bordado_deshilado,578,19,0.0328719723183391,0.0446384039900249,-1.17664316716858,0.7364056368521775,-0.4414274249790673,0.6950805008944544,"[0.44, 1.15]",0.1568163948173837,0.3102111706335259,NO_SOBRERREPRESENTADO
RUIDO_DISPERSO,senal_pantalon,578,0,0.0,0.0366583541147132,-3.66583541147132,0.0,,0.0,"[0.0012, 0.31]",1.4742049199882602e-10,9.166874229745182e-10,NO_SOBRERREPRESENTADO
RUIDO_DISPERSO,senal_mezclilla_o_pantalon,578,2,0.0034602076124567,0.0456359102244389,-4.21757026119821,0.0758220356609374,-3.721238999442439,0.0623657151626764,"[0.0222, 0.271]",2.0396737246564592e-10,1.245657881843766e-09,NO_SOBRERREPRESENTADO
