id,clee,nombre_de_la_unidad_economica,codigo_de_la_clase_actividad_scian,latitud,longitud,source_path,source_file,source_folder,layer_type,texto_busqueda,codigo_scian_detectado,palabras_clave_detectadas,categoria_relevancia_ambiental,nota_metodologica,distancia_hidrografia_m,en_buffer_100m,en_buffer_250m,en_buffer_500m,en_buffer_1000m,rango_distancia_hidrografia,localidad,municipio,actividad_denue_original,codigo_scian_original,texto_busqueda_normalizado,etapa_productiva_sugerida,etapa_productiva_secundaria,subtipo_confeccion,presion_ambiental_potencial,confianza_clasificacion,evidencia_clasificacion,palabras_clave_etapa,reglas_activadas,tiene_senal_proceso_humedo,tiene_senal_mezclilla_jeans,tiene_senal_lavado_deslavado,tiene_senal_tenido_tintoreria,tiene_senal_acabado_tratamiento,tiene_senal_industrial,tiene_senal_maquila,es_confeccion_especializada,es_comercio_o_renta,requiere_auditoria_manual,motivo_auditoria,prioridad_auditoria,prioridad_campo,motivo_prioridad_campo,decision_estudio_sugerida,decision_alcance_proyecto,motivo_exclusion_prioritaria,flag_universo_alcance_proyecto,motivo_universo_alcance_proyecto,flag_fuera_alcance_productivo_textil,flag_estudio_prioritario,motivo_flag_estudio_prioritario,flag_proceso_humedo_relevante,flag_mezclilla_jeans,flag_lavado_deslavado,flag_tenido_tintoreria,flag_acabado_tratamiento,flag_maquila_productiva,flag_confeccion_especializada_baja_relevancia,flag_comercio_o_renta,flag_requiere_auditoria_manual,flag_prioridad_campo,flag_cercania_hidrografia_250m,flag_senal_industrial,flag_texto_ambiguo,flag_posible_falso_positivo,flag_posible_falso_negativo,query_maps,query_web,estado_auditoria_productiva,decision_estudio_final,etapa_productiva_final,categoria_ambiental_final,categoria_auditada,categoria_auditada_normalizada,etapa_productiva_auditada,notas_auditoria,fuente_auditoria,decision_estudio,fecha_auditoria,auditor_responsable
10401755,21074315229002801000000000U4,PASIFIC BRASH,315229,19.21007941,-98.38101726,data\raw\agebs\xalmimilulco\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\xalmimilulco,denue,21074315229002801000000000u4 pasific brash 315229 data\raw\agebs\xalmimilulco\inegi_denue_.shp inegi_denue_.shp agebs\xalmimilulco denue,315229,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",936.8204212801002,False,False,False,True,500-1000 m,Santa Ana Xalmimilulco,Huejotzingo,21074315229002801000000000u4 pasific brash 315229 data\raw\agebs\xalmimilulco\inegi_denue_.shp inegi_denue_.shp agebs\xalmimilulco denue,315229,pasific brash 21074315229002801000000000u4 pasific brash 315229 data raw agebs xalmimilulco inegi denue shp inegi denue shp agebs xalmimilulco denue 315229,revisar,confeccion_maquila,,pendiente,baja,SCIAN 315229,,scian_prefijo_315,False,False,False,False,False,False,False,False,False,True,confeccion generica sin suficiente detalle operativo,media,baja,,mantener_pendiente,fuera_alcance_contexto_textil,,False,textil fuera del alcance operativo definido para este proyecto,True,False,"sin senales suficientes de proceso humedo, tratamiento, mezclilla prioritaria o maquila relevante",False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,PASIFIC BRASH Santa Ana Xalmimilulco Huejotzingo Puebla Google Maps,PASIFIC BRASH Santa Ana Xalmimilulco Huejotzingo Puebla textil maquila confeccion lavanderia tintoreria,sin_decision_manual,mantener_pendiente,revisar,pendiente,,,,,,,,
10483301,21074315229002461000000000U7,DESHEBRADO DE PANTALON SIN NOMBRE,315229,19.20732028,-98.38949209,data\raw\agebs\xalmimilulco\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\xalmimilulco,denue,21074315229002461000000000u7 deshebrado de pantalon sin nombre 315229 data\raw\agebs\xalmimilulco\inegi_denue_.shp inegi_denue_.shp agebs\xalmimilulco denue,315229,deshebrado; pantalon,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",294.88489114387045,False,False,True,True,250-500 m,Santa Ana Xalmimilulco,Huejotzingo,21074315229002461000000000u7 deshebrado de pantalon sin nombre 315229 data\raw\agebs\xalmimilulco\inegi_denue_.shp inegi_denue_.shp agebs\xalmimilulco denue,315229,deshebrado de pantalon sin nombre 21074315229002461000000000u7 deshebrado de pantalon sin nombre 315229 data raw agebs xalmimilulco inegi denue shp inegi denue shp agebs xalmimilulco denue 315229 deshebrado pantalon,fabricacion_mezclilla,confeccion_maquila,generica,media,media,SCIAN 315229 | mezclilla_jeans: deshebrado | confeccion: pantalon,deshebrado,scian_prefijo_315; texto_confeccion; texto_mezclilla_jeans,False,True,False,False,False,False,False,False,False,True,mezclilla/jeans sin evidencia directa de proceso humedo,media,media,contexto productivo textil,validar_documentalmente,dentro_alcance_proyecto,,True,senal de mezclilla/jeans,False,False,"sin senales suficientes de proceso humedo, tratamiento, mezclilla prioritaria o maquila relevante",False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,DESHEBRADO DE PANTALON SIN NOMBRE Santa Ana Xalmimilulco Huejotzingo Puebla Google Maps,DESHEBRADO DE PANTALON SIN NOMBRE Santa Ana Xalmimilulco Huejotzingo Puebla mezclilla jeans maquila textil,sin_decision_manual,validar_documentalmente,fabricacion_mezclilla,media,,,,,,,,
10494863,21074315229002341000000000U1,MAQUILA,315229,19.21628419,-98.38036617,data\raw\agebs\xalmimilulco\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\xalmimilulco,denue,21074315229002341000000000u1 maquila 315229 data\raw\agebs\xalmimilulco\inegi_denue_.shp inegi_denue_.shp agebs\xalmimilulco denue,315229,maquila,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",363.0779106339343,False,False,True,True,250-500 m,Santa Ana Xalmimilulco,Huejotzingo,21074315229002341000000000u1 maquila 315229 data\raw\agebs\xalmimilulco\inegi_denue_.shp inegi_denue_.shp agebs\xalmimilulco denue,315229,maquila 21074315229002341000000000u1 maquila 315229 data raw agebs xalmimilulco inegi denue shp inegi denue shp agebs xalmimilulco denue 315229 maquila,confeccion_maquila,,maquila_productiva,media,media,SCIAN 315229 | maquila: maquila,maquila,scian_prefijo_315; texto_maquila,False,False,False,False,False,False,True,False,False,False,,baja,media,contexto productivo textil,incluir_contexto_productivo,fuera_alcance_contexto_textil,,False,textil fuera del alcance operativo definido para este proyecto,True,False,"sin senales suficientes de proceso humedo, tratamiento, mezclilla prioritaria o maquila relevante",False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,MAQUILA Santa Ana Xalmimilulco Huejotzingo Puebla Google Maps,MAQUILA Santa Ana Xalmimilulco Huejotzingo Puebla textil maquila confeccion lavanderia tintoreria,sin_decision_manual,incluir_contexto_productivo,confeccion_maquila,media,,,,,,,,
10498672,21074315223000111000000000U3,MAQUILA DE PANTALON SIN NOMBRE,315229,19.20764246,-98.38465467,data\raw\agebs\xalmimilulco\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\xalmimilulco,denue,21074315223000111000000000u3 maquila de pantalon sin nombre 315229 data\raw\agebs\xalmimilulco\inegi_denue_.shp inegi_denue_.shp agebs\xalmimilulco denue,315229,maquila; pantalon,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",518.4440518437757,False,False,False,True,500-1000 m,Santa Ana Xalmimilulco,Huejotzingo,21074315223000111000000000u3 maquila de pantalon sin nombre 315229 data\raw\agebs\xalmimilulco\inegi_denue_.shp inegi_denue_.shp agebs\xalmimilulco denue,315229,maquila de pantalon sin nombre 21074315223000111000000000u3 maquila de pantalon sin nombre 315229 data raw agebs xalmimilulco inegi denue shp inegi denue shp agebs xalmimilulco denue 315229 maquila pantalon,confeccion_maquila,,maquila_productiva,media,media,SCIAN 315229 | maquila: maquila | confeccion: pantalon,maquila,scian_prefijo_315; texto_confeccion; texto_maquila,False,False,False,False,False,False,True,False,False,False,,baja,media,contexto productivo textil,incluir_contexto_productivo,fuera_alcance_contexto_textil,,False,textil fuera del alcance operativo definido para este proyecto,True,False,"sin senales suficientes de proceso humedo, tratamiento, mezclilla prioritaria o maquila relevante",False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,MAQUILA DE PANTALON SIN NOMBRE Santa Ana Xalmimilulco Huejotzingo Puebla Google Maps,MAQUILA DE PANTALON SIN NOMBRE Santa Ana Xalmimilulco Huejotzingo Puebla textil maquila confeccion lavanderia tintoreria,sin_decision_manual,incluir_contexto_productivo,confeccion_maquila,media,,,,,,,,
10516759,21074315229002271000000000U0,MAQUILLA V SIN NOMBRE,315229,19.21551587,-98.38534479,data\raw\agebs\xalmimilulco\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\xalmimilulco,denue,21074315229002271000000000u0 maquilla v sin nombre 315229 data\raw\agebs\xalmimilulco\inegi_denue_.shp inegi_denue_.shp agebs\xalmimilulco denue,315229,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",694.5925535470122,False,False,False,True,500-1000 m,Santa Ana Xalmimilulco,Huejotzingo,21074315229002271000000000u0 maquilla v sin nombre 315229 data\raw\agebs\xalmimilulco\inegi_denue_.shp inegi_denue_.shp agebs\xalmimilulco denue,315229,maquilla v sin nombre 21074315229002271000000000u0 maquilla v sin nombre 315229 data raw agebs xalmimilulco inegi denue shp inegi denue shp agebs xalmimilulco denue 315229,revisar,confeccion_maquila,,pendiente,baja,SCIAN 315229,,scian_prefijo_315,False,False,False,False,False,False,False,False,False,True,confeccion generica sin suficiente detalle operativo,media,baja,,mantener_pendiente,fuera_alcance_contexto_textil,,False,textil fuera del alcance operativo definido para este proyecto,True,False,"sin senales suficientes de proceso humedo, tratamiento, mezclilla prioritaria o maquila relevante",False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,MAQUILLA V SIN NOMBRE Santa Ana Xalmimilulco Huejotzingo Puebla Google Maps,MAQUILLA V SIN NOMBRE Santa Ana Xalmimilulco Huejotzingo Puebla textil maquila confeccion lavanderia tintoreria,sin_decision_manual,mantener_pendiente,revisar,pendiente,,,,,,,,
10530864,21074315229002901000000000U2,TALLER DE ROPA POR PARA NIÑO,315229,19.21172815,-98.38156842,data\raw\agebs\xalmimilulco\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\xalmimilulco,denue,21074315229002901000000000u2 taller de ropa por para nino 315229 data\raw\agebs\xalmimilulco\inegi_denue_.shp inegi_denue_.shp agebs\xalmimilulco denue,315229,,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",670.2802510030906,False,False,False,True,500-1000 m,Santa Ana Xalmimilulco,Huejotzingo,21074315229002901000000000u2 taller de ropa por para nino 315229 data\raw\agebs\xalmimilulco\inegi_denue_.shp inegi_denue_.shp agebs\xalmimilulco denue,315229,taller de ropa por para nino 21074315229002901000000000u2 taller de ropa por para nino 315229 data raw agebs xalmimilulco inegi denue shp inegi denue shp agebs xalmimilulco denue 315229,confeccion_maquila,,generica,media,media,SCIAN 315229 | confeccion: ropa,,scian_prefijo_315; texto_confeccion,False,False,False,False,False,False,False,False,False,False,,baja,media,contexto productivo textil,incluir_contexto_productivo,fuera_alcance_contexto_textil,,False,textil fuera del alcance operativo definido para este proyecto,True,False,"sin senales suficientes de proceso humedo, tratamiento, mezclilla prioritaria o maquila relevante",False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,TALLER DE ROPA POR PARA NIÑO Santa Ana Xalmimilulco Huejotzingo Puebla Google Maps,TALLER DE ROPA POR PARA NIÑO Santa Ana Xalmimilulco Huejotzingo Puebla textil maquila confeccion lavanderia tintoreria,sin_decision_manual,incluir_contexto_productivo,confeccion_maquila,media,,,,,,,,
10532361,21074315223000171000000000U7,TALLER DE COSTURA SIN NOMBRE,315223,19.21073845,-98.38487655,data\raw\agebs\xalmimilulco\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\xalmimilulco,denue,21074315223000171000000000u7 taller de costura sin nombre 315223 data\raw\agebs\xalmimilulco\inegi_denue_.shp inegi_denue_.shp agebs\xalmimilulco denue,315223,costura,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",333.5626280215976,False,False,True,True,250-500 m,Santa Ana Xalmimilulco,Huejotzingo,21074315223000171000000000u7 taller de costura sin nombre 315223 data\raw\agebs\xalmimilulco\inegi_denue_.shp inegi_denue_.shp agebs\xalmimilulco denue,315223,taller de costura sin nombre 21074315223000171000000000u7 taller de costura sin nombre 315223 data raw agebs xalmimilulco inegi denue shp inegi denue shp agebs xalmimilulco denue 315223 costura,confeccion_maquila,,generica,media,media,SCIAN 315223 | confeccion: costura,,scian_prefijo_315; texto_confeccion,False,False,False,False,False,False,False,False,False,False,,baja,media,contexto productivo textil,incluir_contexto_productivo,fuera_alcance_contexto_textil,,False,textil fuera del alcance operativo definido para este proyecto,True,False,"sin senales suficientes de proceso humedo, tratamiento, mezclilla prioritaria o maquila relevante",False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,TALLER DE COSTURA SIN NOMBRE Santa Ana Xalmimilulco Huejotzingo Puebla Google Maps,TALLER DE COSTURA SIN NOMBRE Santa Ana Xalmimilulco Huejotzingo Puebla textil maquila confeccion lavanderia tintoreria,sin_decision_manual,incluir_contexto_productivo,confeccion_maquila,media,,,,,,,,
10541104,21074315229002441000000000U9,MAQUILLA SIN NOMBRE,315229,19.21509667,-98.38405092,data\raw\agebs\xalmimilulco\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\xalmimilulco,denue,21074315229002441000000000u9 maquilla sin nombre 315229 data\raw\agebs\xalmimilulco\inegi_denue_.shp inegi_denue_.shp agebs\xalmimilulco denue,315229,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",780.3252648989182,False,False,False,True,500-1000 m,Santa Ana Xalmimilulco,Huejotzingo,21074315229002441000000000u9 maquilla sin nombre 315229 data\raw\agebs\xalmimilulco\inegi_denue_.shp inegi_denue_.shp agebs\xalmimilulco denue,315229,maquilla sin nombre 21074315229002441000000000u9 maquilla sin nombre 315229 data raw agebs xalmimilulco inegi denue shp inegi denue shp agebs xalmimilulco denue 315229,revisar,confeccion_maquila,,pendiente,baja,SCIAN 315229,,scian_prefijo_315,False,False,False,False,False,False,False,False,False,True,confeccion generica sin suficiente detalle operativo,media,baja,,mantener_pendiente,fuera_alcance_contexto_textil,,False,textil fuera del alcance operativo definido para este proyecto,True,False,"sin senales suficientes de proceso humedo, tratamiento, mezclilla prioritaria o maquila relevante",False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,MAQUILLA SIN NOMBRE Santa Ana Xalmimilulco Huejotzingo Puebla Google Maps,MAQUILLA SIN NOMBRE Santa Ana Xalmimilulco Huejotzingo Puebla textil maquila confeccion lavanderia tintoreria,sin_decision_manual,mantener_pendiente,revisar,pendiente,,,,,,,,
10543399,21074315223000251000000000U7,MAQUILA,315229,19.21698738,-98.37415832,data\raw\agebs\xalmimilulco\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\xalmimilulco,denue,21074315223000251000000000u7 maquila 315229 data\raw\agebs\xalmimilulco\inegi_denue_.shp inegi_denue_.shp agebs\xalmimilulco denue,315229,maquila,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",10.58630169088935,True,True,True,True,0-100 m,Santa Ana Xalmimilulco,Huejotzingo,21074315223000251000000000u7 maquila 315229 data\raw\agebs\xalmimilulco\inegi_denue_.shp inegi_denue_.shp agebs\xalmimilulco denue,315229,maquila 21074315223000251000000000u7 maquila 315229 data raw agebs xalmimilulco inegi denue shp inegi denue shp agebs xalmimilulco denue 315229 maquila,confeccion_maquila,,maquila_productiva,media,media,SCIAN 315229 | maquila: maquila,maquila,scian_prefijo_315; texto_maquila,False,False,False,False,False,False,True,False,False,True,cercania a hidrografia requiere cautela documental; maquila o confeccion productiva sin senal humeda,alta,media,actividad productiva o ambigua cerca de hidrografia,incluir_contexto_productivo,fuera_alcance_contexto_textil,,False,textil fuera del alcance operativo definido para este proyecto,True,False,"sin senales suficientes de proceso humedo, tratamiento, mezclilla prioritaria o maquila relevante",False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,MAQUILA Santa Ana Xalmimilulco Huejotzingo Puebla Google Maps,MAQUILA Santa Ana Xalmimilulco Huejotzingo Puebla textil maquila confeccion lavanderia tintoreria,sin_decision_manual,incluir_contexto_productivo,confeccion_maquila,media,,,,,,,,
10568758,21074314991000011000000000U8,MAQUILA DE PANTALON,315229,19.21641338,-98.37622166,data\raw\agebs\xalmimilulco\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\xalmimilulco,denue,21074314991000011000000000u8 maquila de pantalon 315229 data\raw\agebs\xalmimilulco\inegi_denue_.shp inegi_denue_.shp agebs\xalmimilulco denue,315229,maquila; pantalon,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",564.1759898629285,False,False,False,True,500-1000 m,Santa Ana Xalmimilulco,Huejotzingo,21074314991000011000000000u8 maquila de pantalon 315229 data\raw\agebs\xalmimilulco\inegi_denue_.shp inegi_denue_.shp agebs\xalmimilulco denue,315229,maquila de pantalon 21074314991000011000000000u8 maquila de pantalon 315229 data raw agebs xalmimilulco inegi denue shp inegi denue shp agebs xalmimilulco denue 315229 maquila pantalon,confeccion_maquila,,maquila_productiva,media,media,SCIAN 315229 | maquila: maquila | confeccion: pantalon,maquila,scian_prefijo_315; texto_confeccion; texto_maquila,False,False,False,False,False,False,True,False,False,False,,baja,media,contexto productivo textil,incluir_contexto_productivo,fuera_alcance_contexto_textil,,False,textil fuera del alcance operativo definido para este proyecto,True,False,"sin senales suficientes de proceso humedo, tratamiento, mezclilla prioritaria o maquila relevante",False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,MAQUILA DE PANTALON Santa Ana Xalmimilulco Huejotzingo Puebla Google Maps,MAQUILA DE PANTALON Santa Ana Xalmimilulco Huejotzingo Puebla textil maquila confeccion lavanderia tintoreria,sin_decision_manual,incluir_contexto_productivo,confeccion_maquila,media,,,,,,,,
10590391,21074315223000101000000000U4,MAQUILA DE PANTALON,315229,19.2190618,-98.3783816,data\raw\agebs\xalmimilulco\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\xalmimilulco,denue,21074315223000101000000000u4 maquila de pantalon 315229 data\raw\agebs\xalmimilulco\inegi_denue_.shp inegi_denue_.shp agebs\xalmimilulco denue,315229,maquila; pantalon,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",911.5648968898723,False,False,False,True,500-1000 m,Santa Ana Xalmimilulco,Huejotzingo,21074315223000101000000000u4 maquila de pantalon 315229 data\raw\agebs\xalmimilulco\inegi_denue_.shp inegi_denue_.shp agebs\xalmimilulco denue,315229,maquila de pantalon 21074315223000101000000000u4 maquila de pantalon 315229 data raw agebs xalmimilulco inegi denue shp inegi denue shp agebs xalmimilulco denue 315229 maquila pantalon,confeccion_maquila,,maquila_productiva,media,media,SCIAN 315229 | maquila: maquila | confeccion: pantalon,maquila,scian_prefijo_315; texto_confeccion; texto_maquila,False,False,False,False,False,False,True,False,False,False,,baja,media,contexto productivo textil,incluir_contexto_productivo,fuera_alcance_contexto_textil,,False,textil fuera del alcance operativo definido para este proyecto,True,False,"sin senales suficientes de proceso humedo, tratamiento, mezclilla prioritaria o maquila relevante",False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,MAQUILA DE PANTALON Santa Ana Xalmimilulco Huejotzingo Puebla Google Maps,MAQUILA DE PANTALON Santa Ana Xalmimilulco Huejotzingo Puebla textil maquila confeccion lavanderia tintoreria,sin_decision_manual,incluir_contexto_productivo,confeccion_maquila,media,,,,,,,,
10591920,21074315223000903000000000U3,TERMINADO DE PANTALON,315229,19.21127,-98.3764247,data\raw\agebs\xalmimilulco\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\xalmimilulco,denue,21074315223000903000000000u3 terminado de pantalon 315229 data\raw\agebs\xalmimilulco\inegi_denue_.shp inegi_denue_.shp agebs\xalmimilulco denue,315229,pantalon,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",81.64932730674008,True,True,True,True,0-100 m,Santa Ana Xalmimilulco,Huejotzingo,21074315223000903000000000u3 terminado de pantalon 315229 data\raw\agebs\xalmimilulco\inegi_denue_.shp inegi_denue_.shp agebs\xalmimilulco denue,315229,terminado de pantalon 21074315223000903000000000u3 terminado de pantalon 315229 data raw agebs xalmimilulco inegi denue shp inegi denue shp agebs xalmimilulco denue 315229 pantalon,confeccion_maquila,,generica,media,media,SCIAN 315229 | confeccion: pantalon,,scian_prefijo_315; texto_confeccion,False,False,False,False,False,False,False,False,False,True,cercania a hidrografia requiere cautela documental; maquila o confeccion productiva sin senal humeda,alta,media,actividad productiva o ambigua cerca de hidrografia,incluir_contexto_productivo,fuera_alcance_contexto_textil,,False,textil fuera del alcance operativo definido para este proyecto,True,False,"sin senales suficientes de proceso humedo, tratamiento, mezclilla prioritaria o maquila relevante",False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,TERMINADO DE PANTALON Santa Ana Xalmimilulco Huejotzingo Puebla Google Maps,TERMINADO DE PANTALON Santa Ana Xalmimilulco Huejotzingo Puebla textil maquila confeccion lavanderia tintoreria,sin_decision_manual,incluir_contexto_productivo,confeccion_maquila,media,,,,,,,,
10601053,21074315223001101000000000U3,MAQUILA DE PANTALON SIN NOMBRE,315229,19.20921951,-98.38851917,data\raw\agebs\xalmimilulco\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\xalmimilulco,denue,21074315223001101000000000u3 maquila de pantalon sin nombre 315229 data\raw\agebs\xalmimilulco\inegi_denue_.shp inegi_denue_.shp agebs\xalmimilulco denue,315229,maquila; pantalon,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",801.8577622324484,False,False,False,True,500-1000 m,Santa Ana Xalmimilulco,Huejotzingo,21074315223001101000000000u3 maquila de pantalon sin nombre 315229 data\raw\agebs\xalmimilulco\inegi_denue_.shp inegi_denue_.shp agebs\xalmimilulco denue,315229,maquila de pantalon sin nombre 21074315223001101000000000u3 maquila de pantalon sin nombre 315229 data raw agebs xalmimilulco inegi denue shp inegi denue shp agebs xalmimilulco denue 315229 maquila pantalon,confeccion_maquila,,maquila_productiva,media,media,SCIAN 315229 | maquila: maquila | confeccion: pantalon,maquila,scian_prefijo_315; texto_confeccion; texto_maquila,False,False,False,False,False,False,True,False,False,False,,baja,media,contexto productivo textil,incluir_contexto_productivo,fuera_alcance_contexto_textil,,False,textil fuera del alcance operativo definido para este proyecto,True,False,"sin senales suficientes de proceso humedo, tratamiento, mezclilla prioritaria o maquila relevante",False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,MAQUILA DE PANTALON SIN NOMBRE Santa Ana Xalmimilulco Huejotzingo Puebla Google Maps,MAQUILA DE PANTALON SIN NOMBRE Santa Ana Xalmimilulco Huejotzingo Puebla textil maquila confeccion lavanderia tintoreria,sin_decision_manual,incluir_contexto_productivo,confeccion_maquila,media,,,,,,,,
10604685,21074811499000241000000000U3,ARREGLOS DE COSTURA,811499,19.20649868,-98.37734222,data\raw\agebs\xalmimilulco\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\xalmimilulco,denue,21074811499000241000000000u3 arreglos de costura 811499 data\raw\agebs\xalmimilulco\inegi_denue_.shp inegi_denue_.shp agebs\xalmimilulco denue,811499,costura,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",323.20988563994524,False,False,True,True,250-500 m,Santa Ana Xalmimilulco,Huejotzingo,21074811499000241000000000u3 arreglos de costura 811499 data\raw\agebs\xalmimilulco\inegi_denue_.shp inegi_denue_.shp agebs\xalmimilulco denue,811499,arreglos de costura 21074811499000241000000000u3 arreglos de costura 811499 data raw agebs xalmimilulco inegi denue shp inegi denue shp agebs xalmimilulco denue 811499 costura,revisar,,generica,pendiente,baja,confeccion: costura,,texto_confeccion,False,False,False,False,False,False,False,False,False,True,confeccion generica sin suficiente detalle operativo,media,baja,,mantener_pendiente,fuera_alcance_contexto_textil,,False,textil fuera del alcance operativo definido para este proyecto,True,False,"sin senales suficientes de proceso humedo, tratamiento, mezclilla prioritaria o maquila relevante",False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,ARREGLOS DE COSTURA Santa Ana Xalmimilulco Huejotzingo Puebla Google Maps,ARREGLOS DE COSTURA Santa Ana Xalmimilulco Huejotzingo Puebla textil maquila confeccion lavanderia tintoreria,sin_decision_manual,mantener_pendiente,revisar,pendiente,,,,,,,,
10609784,21074315223000051000000000U1,MAQUILA DE PANTALON,315229,19.21557731,-98.37554215,data\raw\agebs\xalmimilulco\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\xalmimilulco,denue,21074315223000051000000000u1 maquila de pantalon 315229 data\raw\agebs\xalmimilulco\inegi_denue_.shp inegi_denue_.shp agebs\xalmimilulco denue,315229,maquila; pantalon,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",1198.4860911168616,False,False,False,False,>1000 m,Santa Ana Xalmimilulco,Huejotzingo,21074315223000051000000000u1 maquila de pantalon 315229 data\raw\agebs\xalmimilulco\inegi_denue_.shp inegi_denue_.shp agebs\xalmimilulco denue,315229,maquila de pantalon 21074315223000051000000000u1 maquila de pantalon 315229 data raw agebs xalmimilulco inegi denue shp inegi denue shp agebs xalmimilulco denue 315229 maquila pantalon,confeccion_maquila,,maquila_productiva,media,media,SCIAN 315229 | maquila: maquila | confeccion: pantalon,maquila,scian_prefijo_315; texto_confeccion; texto_maquila,False,False,False,False,False,False,True,False,False,False,,baja,media,contexto productivo textil,incluir_contexto_productivo,fuera_alcance_contexto_textil,,False,textil fuera del alcance operativo definido para este proyecto,True,False,"sin senales suficientes de proceso humedo, tratamiento, mezclilla prioritaria o maquila relevante",False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,MAQUILA DE PANTALON Santa Ana Xalmimilulco Huejotzingo Puebla Google Maps,MAQUILA DE PANTALON Santa Ana Xalmimilulco Huejotzingo Puebla textil maquila confeccion lavanderia tintoreria,sin_decision_manual,incluir_contexto_productivo,confeccion_maquila,media,,,,,,,,
