escenario_a,escenario_b,ari
dbscan__eps_m-400__min_samples-5,hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-eom,0.2632097654536484
dbscan__eps_m-400__min_samples-5,hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-leaf,0.1136384453387584
dbscan__eps_m-400__min_samples-5,hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-eom,0.2024402126316054
dbscan__eps_m-400__min_samples-5,hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-leaf,0.20044694769136728
dbscan__eps_m-400__min_samples-5,hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-eom,0.24466998100548773
dbscan__eps_m-400__min_samples-5,hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-leaf,0.14736022786657235
dbscan__eps_m-400__min_samples-5,hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-eom,0.2638627745153201
dbscan__eps_m-400__min_samples-5,hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-leaf,0.12406992772460279
dbscan__eps_m-400__min_samples-5,hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-eom,0.22212153465770385
dbscan__eps_m-400__min_samples-5,hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-leaf,0.19442983385365498
dbscan__eps_m-400__min_samples-5,hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-eom,0.22387627287381626
dbscan__eps_m-400__min_samples-5,hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-leaf,0.1759358254425532
dbscan__eps_m-400__min_samples-5,hdbscan__min_cluster_size-50__min_samples-20__cluster_selection_method-eom,0.2500689373170817
dbscan__eps_m-400__min_samples-5,hdbscan__min_cluster_size-50__min_samples-20__cluster_selection_method-leaf,0.21047478854153032
dbscan__eps_m-400__min_samples-5,hdbscan__min_cluster_size-75__min_samples-5__cluster_selection_method-eom,0.22115455846072532
dbscan__eps_m-400__min_samples-5,hdbscan__min_cluster_size-75__min_samples-5__cluster_selection_method-leaf,0.2039302843790289
dbscan__eps_m-400__min_samples-5,hdbscan__min_cluster_size-75__min_samples-10__cluster_selection_method-eom,0.2304657086351081
dbscan__eps_m-400__min_samples-5,hdbscan__min_cluster_size-75__min_samples-10__cluster_selection_method-leaf,0.25764779969435503
dbscan__eps_m-400__min_samples-5,hdbscan__min_cluster_size-75__min_samples-20__cluster_selection_method-eom,0.24802254103933705
dbscan__eps_m-400__min_samples-5,hdbscan__min_cluster_size-75__min_samples-20__cluster_selection_method-leaf,0.16652888195098045
dbscan__eps_m-400__min_samples-5,optics__min_samples-10__xi-0p05__min_cluster_size_frac-0p01,0.0876809297911484
dbscan__eps_m-400__min_samples-5,optics__min_samples-20__xi-0p05__min_cluster_size_frac-0p01,0.12897091045200065
dbscan__eps_m-400__min_samples-5,optics__min_samples-30__xi-0p05__min_cluster_size_frac-0p01,0.12404191517102427
dbscan__eps_m-400__min_samples-10,dbscan__eps_m-400__min_samples-15,0.4863092612951639
dbscan__eps_m-400__min_samples-10,dbscan__eps_m-400__min_samples-25,0.2706555497070957
dbscan__eps_m-400__min_samples-10,dbscan__eps_m-600__min_samples-5,0.18540324183013512
dbscan__eps_m-400__min_samples-10,dbscan__eps_m-600__min_samples-10,0.21868659126478998
dbscan__eps_m-400__min_samples-10,dbscan__eps_m-600__min_samples-15,0.5059046716176399
dbscan__eps_m-400__min_samples-10,dbscan__eps_m-600__min_samples-25,0.5754569338818675
dbscan__eps_m-400__min_samples-10,dbscan__eps_m-800__min_samples-5,0.21472662049610206
dbscan__eps_m-400__min_samples-10,dbscan__eps_m-800__min_samples-10,0.2174529684353511
dbscan__eps_m-400__min_samples-10,dbscan__eps_m-800__min_samples-15,0.2313738311400378
dbscan__eps_m-400__min_samples-10,dbscan__eps_m-800__min_samples-25,0.49133390956615175
dbscan__eps_m-400__min_samples-10,dbscan__eps_m-1200__min_samples-5,0.2571128360781297
dbscan__eps_m-400__min_samples-10,dbscan__eps_m-1200__min_samples-10,0.224422872544241
dbscan__eps_m-400__min_samples-10,dbscan__eps_m-1200__min_samples-15,0.21941701151203982
dbscan__eps_m-400__min_samples-10,dbscan__eps_m-1200__min_samples-25,0.22145447053348197
dbscan__eps_m-400__min_samples-10,dbscan__eps_m-1600__min_samples-5,0.2657282745779339
dbscan__eps_m-400__min_samples-10,dbscan__eps_m-1600__min_samples-10,0.25692544864981753
dbscan__eps_m-400__min_samples-10,dbscan__eps_m-1600__min_samples-15,0.2344533001854673
dbscan__eps_m-400__min_samples-10,dbscan__eps_m-1600__min_samples-25,0.225699981776698
dbscan__eps_m-400__min_samples-10,hdbscan__min_cluster_size-10__min_samples-5__cluster_selection_method-eom,0.3231237278430936
dbscan__eps_m-400__min_samples-10,hdbscan__min_cluster_size-10__min_samples-5__cluster_selection_method-leaf,0.17113277622992978
dbscan__eps_m-400__min_samples-10,hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-eom,0.44245952464623506
dbscan__eps_m-400__min_samples-10,hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-leaf,0.1926768179913777
dbscan__eps_m-400__min_samples-10,hdbscan__min_cluster_size-10__min_samples-20__cluster_selection_method-eom,0.2267865924292732
dbscan__eps_m-400__min_samples-10,hdbscan__min_cluster_size-10__min_samples-20__cluster_selection_method-leaf,0.24630189409437042
dbscan__eps_m-400__min_samples-10,hdbscan__min_cluster_size-20__min_samples-5__cluster_selection_method-eom,0.4085557883277516
dbscan__eps_m-400__min_samples-10,hdbscan__min_cluster_size-20__min_samples-5__cluster_selection_method-leaf,0.22530488130657125
dbscan__eps_m-400__min_samples-10,hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-eom,0.23474075843371284
dbscan__eps_m-400__min_samples-10,hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-leaf,0.2872240321468126
dbscan__eps_m-400__min_samples-10,hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-eom,0.22983426229929788
dbscan__eps_m-400__min_samples-10,hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-leaf,0.31977481824968834
dbscan__eps_m-400__min_samples-10,hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-eom,0.2847108411724489
dbscan__eps_m-400__min_samples-10,hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-leaf,0.31761376621498455
dbscan__eps_m-400__min_samples-10,hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-eom,0.23451109197921038
dbscan__eps_m-400__min_samples-10,hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-leaf,0.32474338668250796
dbscan__eps_m-400__min_samples-10,hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-eom,0.24073420028501255
dbscan__eps_m-400__min_samples-10,hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-leaf,0.3652837221778669
dbscan__eps_m-400__min_samples-10,hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-eom,0.27564583179533997
dbscan__eps_m-400__min_samples-10,hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-leaf,0.4135669022233464
dbscan__eps_m-400__min_samples-10,hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-eom,0.2739054713522738
dbscan__eps_m-400__min_samples-10,hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-leaf,0.4247561107711005
dbscan__eps_m-400__min_samples-10,hdbscan__min_cluster_size-50__min_samples-20__cluster_selection_method-eom,0.24768348279058985
dbscan__eps_m-400__min_samples-10,hdbscan__min_cluster_size-50__min_samples-20__cluster_selection_method-leaf,0.5312892839887371
dbscan__eps_m-400__min_samples-10,hdbscan__min_cluster_size-75__min_samples-5__cluster_selection_method-eom,0.27537844770890096
dbscan__eps_m-400__min_samples-10,hdbscan__min_cluster_size-75__min_samples-5__cluster_selection_method-leaf,0.4744055441738745
dbscan__eps_m-400__min_samples-10,hdbscan__min_cluster_size-75__min_samples-10__cluster_selection_method-eom,0.26028454106559334
dbscan__eps_m-400__min_samples-10,hdbscan__min_cluster_size-75__min_samples-10__cluster_selection_method-leaf,0.5049519322080179
dbscan__eps_m-400__min_samples-10,hdbscan__min_cluster_size-75__min_samples-20__cluster_selection_method-eom,0.24756632832547232
dbscan__eps_m-400__min_samples-10,hdbscan__min_cluster_size-75__min_samples-20__cluster_selection_method-leaf,0.5189049005060223
dbscan__eps_m-400__min_samples-10,optics__min_samples-10__xi-0p05__min_cluster_size_frac-0p01,0.2855166551198231
dbscan__eps_m-400__min_samples-10,optics__min_samples-20__xi-0p05__min_cluster_size_frac-0p01,0.31182651471098566
dbscan__eps_m-400__min_samples-10,optics__min_samples-30__xi-0p05__min_cluster_size_frac-0p01,0.27787344920594653
dbscan__eps_m-400__min_samples-15,dbscan__eps_m-400__min_samples-25,0.6527486200537258
dbscan__eps_m-400__min_samples-15,dbscan__eps_m-600__min_samples-5,0.3598306765620637
dbscan__eps_m-400__min_samples-15,dbscan__eps_m-600__min_samples-10,0.17968729274504355
dbscan__eps_m-400__min_samples-15,dbscan__eps_m-600__min_samples-15,0.302892134862848
dbscan__eps_m-400__min_samples-15,dbscan__eps_m-600__min_samples-25,0.701505793742516
dbscan__eps_m-400__min_samples-15,dbscan__eps_m-800__min_samples-5,0.41674729794045
dbscan__eps_m-400__min_samples-15,dbscan__eps_m-800__min_samples-10,0.38601077075136336
dbscan__eps_m-400__min_samples-15,dbscan__eps_m-800__min_samples-15,0.3014934470944651
dbscan__eps_m-400__min_samples-15,dbscan__eps_m-800__min_samples-25,0.32716091818236653
dbscan__eps_m-400__min_samples-15,dbscan__eps_m-1200__min_samples-5,0.46794018734818116
dbscan__eps_m-400__min_samples-15,dbscan__eps_m-1200__min_samples-10,0.42510852471531974
dbscan__eps_m-400__min_samples-15,dbscan__eps_m-1200__min_samples-15,0.39773286310710587
dbscan__eps_m-400__min_samples-15,dbscan__eps_m-1200__min_samples-25,0.3886720363484918
dbscan__eps_m-400__min_samples-15,dbscan__eps_m-1600__min_samples-5,0.4746619803584386
dbscan__eps_m-400__min_samples-15,dbscan__eps_m-1600__min_samples-10,0.4631285141704969
dbscan__eps_m-400__min_samples-15,dbscan__eps_m-1600__min_samples-15,0.43733112084229897
dbscan__eps_m-400__min_samples-15,dbscan__eps_m-1600__min_samples-25,0.4198280337891184
dbscan__eps_m-400__min_samples-15,hdbscan__min_cluster_size-10__min_samples-5__cluster_selection_method-eom,0.1842462584731332
dbscan__eps_m-400__min_samples-15,hdbscan__min_cluster_size-10__min_samples-5__cluster_selection_method-leaf,0.09503295019701653
dbscan__eps_m-400__min_samples-15,hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-eom,0.2822610882595541
dbscan__eps_m-400__min_samples-15,hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-leaf,0.12003706712612737
dbscan__eps_m-400__min_samples-15,hdbscan__min_cluster_size-10__min_samples-20__cluster_selection_method-eom,0.4075894311779748
dbscan__eps_m-400__min_samples-15,hdbscan__min_cluster_size-10__min_samples-20__cluster_selection_method-leaf,0.2667541509084671
dbscan__eps_m-400__min_samples-15,hdbscan__min_cluster_size-20__min_samples-5__cluster_selection_method-eom,0.21261547620732427
dbscan__eps_m-400__min_samples-15,hdbscan__min_cluster_size-20__min_samples-5__cluster_selection_method-leaf,0.13844829218428914
dbscan__eps_m-400__min_samples-15,hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-eom,0.4204253465022822
dbscan__eps_m-400__min_samples-15,hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-leaf,0.20433745590737093
dbscan__eps_m-400__min_samples-15,hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-eom,0.4097902177825307
dbscan__eps_m-400__min_samples-15,hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-leaf,0.3155540749582092
dbscan__eps_m-400__min_samples-15,hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-eom,0.5087107544236062
dbscan__eps_m-400__min_samples-15,hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-leaf,0.16181528649948743
dbscan__eps_m-400__min_samples-15,hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-eom,0.4187210641153669
dbscan__eps_m-400__min_samples-15,hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-leaf,0.20677300315332744
dbscan__eps_m-400__min_samples-15,hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-eom,0.4176357532775554
dbscan__eps_m-400__min_samples-15,hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-leaf,0.35648818986561137
dbscan__eps_m-400__min_samples-15,hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-eom,0.48986060127214
dbscan__eps_m-400__min_samples-15,hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-leaf,0.2769090098113318
dbscan__eps_m-400__min_samples-15,hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-eom,0.4832808008953739
dbscan__eps_m-400__min_samples-15,hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-leaf,0.3100451298657946
dbscan__eps_m-400__min_samples-15,hdbscan__min_cluster_size-50__min_samples-20__cluster_selection_method-eom,0.4385924559678671
dbscan__eps_m-400__min_samples-15,hdbscan__min_cluster_size-50__min_samples-20__cluster_selection_method-leaf,0.5877650587523987
dbscan__eps_m-400__min_samples-15,hdbscan__min_cluster_size-75__min_samples-5__cluster_selection_method-eom,0.4902080384622101
dbscan__eps_m-400__min_samples-15,hdbscan__min_cluster_size-75__min_samples-5__cluster_selection_method-leaf,0.45973481352973794
dbscan__eps_m-400__min_samples-15,hdbscan__min_cluster_size-75__min_samples-10__cluster_selection_method-eom,0.4658323556052457
dbscan__eps_m-400__min_samples-15,hdbscan__min_cluster_size-75__min_samples-10__cluster_selection_method-leaf,0.49089434983524755
dbscan__eps_m-400__min_samples-15,hdbscan__min_cluster_size-75__min_samples-20__cluster_selection_method-eom,0.4398218867363254
dbscan__eps_m-400__min_samples-15,hdbscan__min_cluster_size-75__min_samples-20__cluster_selection_method-leaf,0.6612687283733538
dbscan__eps_m-400__min_samples-15,optics__min_samples-10__xi-0p05__min_cluster_size_frac-0p01,0.29624771753695883
dbscan__eps_m-400__min_samples-15,optics__min_samples-20__xi-0p05__min_cluster_size_frac-0p01,0.45845398224260514
dbscan__eps_m-400__min_samples-15,optics__min_samples-30__xi-0p05__min_cluster_size_frac-0p01,0.5196831620897193
dbscan__eps_m-400__min_samples-25,dbscan__eps_m-600__min_samples-5,0.3802125102393264
dbscan__eps_m-400__min_samples-25,dbscan__eps_m-600__min_samples-10,0.17435746905295546
dbscan__eps_m-400__min_samples-25,dbscan__eps_m-600__min_samples-15,0.22238047564702312
dbscan__eps_m-400__min_samples-25,dbscan__eps_m-600__min_samples-25,0.5238718670605199
dbscan__eps_m-400__min_samples-25,dbscan__eps_m-800__min_samples-5,0.4364543901165036
dbscan__eps_m-400__min_samples-25,dbscan__eps_m-800__min_samples-10,0.40234139932822266
dbscan__eps_m-400__min_samples-25,dbscan__eps_m-800__min_samples-15,0.287585938223853
dbscan__eps_m-400__min_samples-25,dbscan__eps_m-800__min_samples-25,0.2427341343588052
dbscan__eps_m-400__min_samples-25,dbscan__eps_m-1200__min_samples-5,0.48553701889717354
dbscan__eps_m-400__min_samples-25,dbscan__eps_m-1200__min_samples-10,0.44321398828552044
dbscan__eps_m-400__min_samples-25,dbscan__eps_m-1200__min_samples-15,0.4143358672348731
dbscan__eps_m-400__min_samples-25,dbscan__eps_m-1200__min_samples-25,0.3987994520334666
dbscan__eps_m-400__min_samples-25,dbscan__eps_m-1600__min_samples-5,0.49159708238792094
dbscan__eps_m-400__min_samples-25,dbscan__eps_m-1600__min_samples-10,0.4799375997278118
dbscan__eps_m-400__min_samples-25,dbscan__eps_m-1600__min_samples-15,0.45521842148188396
dbscan__eps_m-400__min_samples-25,dbscan__eps_m-1600__min_samples-25,0.43519726865527647
dbscan__eps_m-400__min_samples-25,hdbscan__min_cluster_size-10__min_samples-5__cluster_selection_method-eom,0.1118529825059161
dbscan__eps_m-400__min_samples-25,hdbscan__min_cluster_size-10__min_samples-5__cluster_selection_method-leaf,0.04006079313021933
dbscan__eps_m-400__min_samples-25,hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-eom,0.17760296026904818
dbscan__eps_m-400__min_samples-25,hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-leaf,0.023533870226056578
dbscan__eps_m-400__min_samples-25,hdbscan__min_cluster_size-10__min_samples-20__cluster_selection_method-eom,0.416585204818128
dbscan__eps_m-400__min_samples-25,hdbscan__min_cluster_size-10__min_samples-20__cluster_selection_method-leaf,0.0897712696754056
dbscan__eps_m-400__min_samples-25,hdbscan__min_cluster_size-20__min_samples-5__cluster_selection_method-eom,0.11911067758517553
dbscan__eps_m-400__min_samples-25,hdbscan__min_cluster_size-20__min_samples-5__cluster_selection_method-leaf,0.05402211794619219
dbscan__eps_m-400__min_samples-25,hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-eom,0.4296917634825763
dbscan__eps_m-400__min_samples-25,hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-leaf,0.07214506625794236
dbscan__eps_m-400__min_samples-25,hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-eom,0.41820061384803503
dbscan__eps_m-400__min_samples-25,hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-leaf,0.15090776302133596
dbscan__eps_m-400__min_samples-25,hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-eom,0.520695382057748
dbscan__eps_m-400__min_samples-25,hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-leaf,0.05865760434112594
dbscan__eps_m-400__min_samples-25,hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-eom,0.42854261078357536
dbscan__eps_m-400__min_samples-25,hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-leaf,0.08474775054429907
